entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-01-08 19:45:00,2026-01-08 20:27:54,2026-01,2026-01-08,19,sell,0.01,4451.517,4473.503,-21.98,194.41,42.9,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 4473.500,21.760140000000003
2026-01-09 07:24:39,2026-01-09 13:32:42,2026-01,2026-01-09,7,buy,0.01,4470.406,4485.51,15.1,209.51,368.05,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,14.948959999999998
2026-01-09 07:00:02,2026-01-09 13:37:55,2026-01,2026-01-09,7,buy,0.01,4474.279,4489.465,15.19,224.7,397.8833333333333,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,15.038140000000002
2026-01-12 00:00:00,2026-01-12 00:43:07,2026-01,2026-01-12,0,buy,0.01,4540.122,4590.152,50.03,274.73,43.11666666666667,tp,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,tp 4590.130,49.529700000000005
2026-01-12 14:25:58,2026-01-12 14:10:13,2026-01,2026-01-12,14,buy,0.01,4588.191,4593.559,2.49,277.22,-15.75,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4593.580,2.4363199999999963
2026-01-12 09:50:29,2026-01-12 15:02:59,2026-01,2026-01-12,9,buy,0.01,4591.074,4612.108,15.42,292.64,312.5,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,15.209659999999994
2026-01-12 09:30:00,2026-01-12 16:13:58,2026-01,2026-01-12,9,buy,0.01,4596.685,4628.685,40.5,333.14,403.96666666666664,tp,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,tp 4628.640,40.18
2026-01-12 23:01:47,2026-01-12 23:57:40,2026-01,2026-01-12,23,sell,0.01,4600.697,4598.385,2.31,335.45,55.88333333333333,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 4598.330,2.286880000000001
2026-01-12 23:51:27,2026-01-13 06:40:11,2026-01,2026-01-12,23,sell,0.01,4592.006,4576.956,15.05,350.5,408.73333333333335,manual/exit_profit,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,,14.8995
2026-01-14 00:45:30,2026-01-14 05:45:30,2026-01,2026-01-14,0,buy,0.01,4607.398,4636.464,29.06,379.56,300.0,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,28.76934
2026-01-14 06:00:00,2026-01-14 08:28:34,2026-01,2026-01-14,6,buy,0.01,4619.902,4622.188,2.29,381.85,148.56666666666666,sl,IHB S:95 COR,,,0,,,,,unknown,IHB S:95 COR,sl 4622.220,2.2671399999999995
2026-01-14 05:54:47,2026-01-14 14:48:43,2026-01,2026-01-14,5,buy,0.01,4634.127,4609.158,-24.97,356.88,533.9333333333333,sl,IHB S:95 COR,,,0,,,,,unknown,IHB S:95 COR,sl 4609.180,24.720309999999998
2026-01-14 05:55:43,2026-01-14 14:50:06,2026-01,2026-01-14,5,buy,0.01,4631.773,4606.733,-25.04,331.84,534.3833333333333,sl,IHB S:85 COR,,,0,,,,,unknown,IHB S:85 COR,sl 4606.780,24.7896
2026-01-15 07:50:34,2026-01-15 12:53:12,2026-01,2026-01-15,7,buy,0.01,4600.338,4615.345,15.01,346.85,302.6333333333333,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,14.859929999999995
2026-01-15 07:36:59,2026-01-15 13:47:37,2026-01,2026-01-15,7,buy,0.01,4607.99,4582.909,-25.08,321.77,370.6333333333333,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 4582.990,24.829189999999997
2026-01-15 13:45:00,2026-01-15 14:23:22,2026-01,2026-01-15,13,sell,0.01,4589.833,4602.787,-12.96,308.81,38.36666666666667,sl,IHB DropCatch,,,0,,,,,unknown,IHB DropCatch,sl 4602.780,12.830459999999995
2026-01-15 07:45:00,2026-01-15 16:11:30,2026-01,2026-01-15,7,buy,0.01,4604.379,4619.494,15.11,323.92,506.5,manual/exit_profit,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,,14.958850000000002
2026-01-15 07:39:21,2026-01-15 16:11:33,2026-01,2026-01-15,7,buy,0.01,4604.946,4619.995,15.05,338.97,512.2,manual/exit_profit,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,,14.899510000000001
2026-01-16 05:15:00,2026-01-16 05:46:59,2026-01,2026-01-16,5,buy,0.01,4596.691,4608.092,11.4,350.37,31.983333333333334,tp,IHS RB BUY R:$34,,,0,,,,,unknown,IHS RB BUY R:$34,tp 4608.090,11.285990000000002
2026-01-16 06:45:00,2026-01-16 07:10:04,2026-01,2026-01-16,6,buy,0.01,4595.774,4606.526,10.76,361.13,25.066666666666666,tp,IHS RB BUY R:$30,,,0,,,,,unknown,IHS RB BUY R:$30,tp 4606.510,10.652480000000004
2026-01-16 07:00:00,2026-01-16 07:10:04,2026-01,2026-01-16,7,buy,0.01,4598.188,4606.526,8.34,369.47,10.066666666666666,tp,IHS RB BUY R:$30,,,0,,,,,unknown,IHS RB BUY R:$30,tp 4606.510,8.256620000000002
2026-01-16 06:15:00,2026-01-16 13:16:50,2026-01,2026-01-16,6,buy,0.01,4605.038,4588.152,-8.35,361.12,421.8333333333333,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4588.300,8.181140000000005
2026-01-16 06:18:44,2026-01-16 13:18:05,2026-01,2026-01-16,6,buy,0.01,4604.083,4584.254,-20.79,340.33,419.35,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4584.270,20.591710000000003
2026-01-16 13:15:00,2026-01-16 15:06:02,2026-01,2026-01-16,13,buy,0.01,4596.503,4618.876,14.8,355.13,111.03333333333333,manual/exit_profit,IHS RB BUY R:$25,,,0,,,,,unknown,IHS RB BUY R:$25,,14.576269999999996
2026-01-19 12:54:12,2026-01-20 04:24:43,2026-01,2026-01-19,12,buy,0.01,4668.414,4684.266,15.86,370.42,930.5166666666667,manual/exit_profit,IHB S:90 IMP,,,0,,,,,unknown,IHB S:90 IMP,,15.70148
2026-01-19 13:01:11,2026-01-20 04:28:30,2026-01,2026-01-19,13,buy,0.01,4671.236,4686.902,15.66,385.51,927.3166666666667,manual/exit_profit,IHB S:90 IMP,,,0,,,,,unknown,IHB S:90 IMP,,15.503339999999998
2026-01-20 00:48:16,2026-01-20 04:35:34,2026-01,2026-01-20,0,sell,0.01,4663.946,4688.982,-25.03,360.48,227.3,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4688.880,24.77964
2026-01-20 00:36:02,2026-01-20 04:35:43,2026-01,2026-01-20,0,sell,0.01,4665.781,4690.785,-25.01,335.47,239.68333333333334,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4690.760,24.759960000000003
2026-01-20 00:00:52,2026-01-20 04:35:43,2026-01,2026-01-20,0,sell,0.01,4666.34,4691.3,-24.96,310.51,274.85,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4691.280,24.7104
2026-01-21 00:24:32,2026-01-21 01:19:21,2026-01,2026-01-21,0,buy,0.01,4774.817,4812.329,37.51,348.02,54.81666666666667,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4812.320,37.13488
2026-01-21 06:00:49,2026-01-21 07:00:01,2026-01,2026-01-21,6,buy,0.01,4869.828,4844.667,-25.16,322.86,59.2,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4844.840,24.90839
2026-01-21 06:04:35,2026-01-21 07:03:20,2026-01,2026-01-21,6,buy,0.01,4867.831,4842.835,-24.99,297.87,58.75,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4842.840,24.740039999999997
2026-01-21 05:26:15,2026-01-21 07:03:26,2026-01,2026-01-21,5,buy,0.01,4865.658,4840.622,-25.04,272.83,97.18333333333334,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4840.660,24.78964
2026-01-22 08:31:25,2026-01-22 14:32:40,2026-01,2026-01-22,8,buy,0.01,4825.144,4840.448,15.31,288.14,361.25,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,15.15696
2026-01-22 08:09:48,2026-01-22 14:33:25,2026-01,2026-01-22,8,buy,0.01,4829.937,4845.035,15.1,303.24,383.6166666666667,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,14.94902
2026-01-22 07:45:00,2026-01-22 15:26:21,2026-01,2026-01-22,7,buy,0.01,4833.803,4849.019,15.22,318.46,461.35,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,15.067839999999997
2026-01-22 15:00:00,2026-01-22 15:34:16,2026-01,2026-01-22,15,buy,0.01,4835.27,4862.812,27.54,346.0,34.266666666666666,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4862.710,27.264580000000006
2026-01-22 19:27:07,2026-01-22 23:03:58,2026-01,2026-01-22,19,buy,0.01,4911.545,4949.06,33.58,379.58,216.85,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4949.060,33.20484999999999
2026-01-22 19:27:05,2026-01-22 23:04:27,2026-01,2026-01-22,19,buy,0.01,4914.419,4951.954,37.53,417.11,217.36666666666667,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4951.930,37.154650000000004
2026-01-22 19:30:00,2026-01-22 23:08:27,2026-01,2026-01-22,19,buy,0.01,4915.483,4957.545,46.0,463.11,218.45,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 4957.500,45.57938
2026-01-22 23:30:58,2026-01-23 04:30:59,2026-01,2026-01-22,23,buy,0.01,4931.989,4953.163,21.17,483.71,300.01666666666665,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,20.958260000000003
2026-01-27 07:58:52,2026-01-27 14:05:28,2026-01,2026-01-27,7,buy,0.01,5086.646,5065.48,-20.68,463.03,366.6,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5065.520,20.468339999999998
2026-01-27 08:00:00,2026-01-27 14:05:41,2026-01,2026-01-27,8,buy,0.01,5086.159,5061.655,-24.99,438.04,365.68333333333334,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5061.680,24.74496
2026-01-27 07:15:00,2026-01-27 14:05:51,2026-01,2026-01-27,7,buy,0.01,5085.508,5060.828,-24.68,413.36,410.85,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5060.840,24.433200000000006
2026-01-27 07:00:26,2026-01-27 14:06:03,2026-01,2026-01-27,7,buy,0.01,5084.042,5058.986,-25.05,388.31,425.6166666666667,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5059.050,24.799439999999997
2026-01-28 06:05:13,2026-01-28 08:02:00,2026-01,2026-01-28,6,buy,0.01,5256.581,5294.138,33.54,421.85,116.78333333333333,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 5294.090,33.16443
2026-01-28 06:00:00,2026-01-28 08:43:07,2026-01,2026-01-28,6,buy,0.01,5260.603,5293.011,36.43,458.28,163.11666666666667,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5293.040,36.10592
2026-01-29 12:45:00,2026-01-29 13:15:08,2026-01,2026-01-29,12,buy,0.01,5530.325,5513.263,-17.07,441.21,30.133333333333333,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5513.310,16.89938
2026-02-03 17:09:24,2026-02-03 17:40:18,2026-02,2026-02-03,17,buy,0.01,4939.756,4944.713,4.95,446.16,30.9,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4944.760,4.900430000000006
2026-02-04 05:30:00,2026-02-04 06:09:09,2026-02,2026-02-04,5,buy,0.01,5080.502,5056.386,-24.11,422.05,39.15,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5056.780,23.86884
2026-02-06 14:25:33,2026-02-06 14:37:21,2026-02,2026-02-06,14,buy,0.01,4897.152,4934.999,37.85,459.9,11.8,tp,IHB S:85 COR,,,0,,,,,unknown,IHB S:85 COR,tp 4934.790,37.47153
2026-02-09 15:15:00,2026-02-09 17:45:26,2026-02,2026-02-09,15,buy,0.01,5030.741,5059.525,28.79,488.69,150.43333333333334,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5059.530,28.502160000000003
2026-02-09 17:51:16,2026-02-09 23:02:55,2026-02,2026-02-09,17,buy,0.01,5057.334,5073.379,16.05,504.74,311.65,manual/exit_profit,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,,15.88955
2026-02-10 06:16:26,2026-02-10 10:15:09,2026-02,2026-02-10,6,buy,0.01,5035.935,5039.751,3.81,508.55,238.71666666666667,sl,IHB S:90 IMP,,,0,,,,,unknown,IHB S:90 IMP,sl 5039.780,3.771840000000002
2026-02-11 12:02:40,2026-02-11 12:34:12,2026-02,2026-02-11,12,buy,0.01,5108.018,5084.952,-21.28,487.27,31.533333333333335,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5085.290,21.049340000000004
2026-02-11 12:15:00,2026-02-11 12:34:49,2026-02,2026-02-11,12,buy,0.01,5106.234,5083.169,-24.85,462.42,19.816666666666666,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5083.180,24.619349999999997
2026-02-11 12:17:41,2026-02-11 12:41:09,2026-02,2026-02-11,12,buy,0.01,5098.8,5073.59,-25.21,437.21,23.466666666666665,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5073.810,24.957900000000002
2026-02-13 11:53:56,2026-02-13 12:18:05,2026-02,2026-02-13,11,sell,0.01,4948.17,4969.712,-15.94,421.27,24.15,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4969.690,15.724579999999996
2026-02-13 12:00:00,2026-02-13 12:23:44,2026-02,2026-02-13,12,sell,0.01,4953.772,4973.362,-25.19,396.08,23.733333333333334,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4973.170,24.9941
2026-02-16 08:15:00,2026-02-16 10:30:38,2026-02,2026-02-16,8,buy,0.01,4998.11,5000.629,2.52,398.6,135.63333333333333,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5000.660,2.4948099999999975
2026-02-17 01:00:00,2026-02-17 01:26:56,2026-02,2026-02-17,1,sell,0.01,4935.804,4957.119,-21.32,377.28,26.933333333333334,sl,IHB DropCatch,,,0,,,,,unknown,IHB DropCatch,sl 4956.890,21.106850000000005
2026-02-17 05:30:00,2026-02-17 05:32:21,2026-02,2026-02-17,5,sell,0.01,4900.634,4874.09,26.54,403.82,2.35,sl,IHB DropCatch,,,0,,,,,unknown,IHB DropCatch,sl 4873.930,26.27456
2026-02-17 12:45:00,2026-02-17 13:19:59,2026-02,2026-02-17,12,buy,0.01,4937.614,4913.042,-24.57,379.25,34.983333333333334,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 4913.340,24.32428000000001
2026-02-18 13:52:14,2026-02-18 17:34:29,2026-02,2026-02-18,13,buy,0.01,4950.253,4993.83,43.58,422.83,222.25,sl,IHB S:100 IMP,,,0,,,,,unknown,IHB S:100 IMP,sl 4993.870,43.14422999999999
2026-02-19 04:22:08,2026-02-19 06:50:59,2026-02,2026-02-19,4,buy,0.01,4979.045,5017.078,38.03,460.86,148.85,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 5016.910,37.64967
2026-02-19 07:45:01,2026-02-19 10:03:15,2026-02,2026-02-19,7,buy,0.01,5013.749,4988.759,-24.99,435.87,138.23333333333332,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 4988.770,24.7401
2026-02-19 09:28:37,2026-02-19 11:17:02,2026-02,2026-02-19,9,buy,0.01,5004.748,4980.192,-24.56,411.31,108.41666666666667,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 4980.230,24.31444
2026-02-19 09:30:00,2026-02-19 13:23:43,2026-02,2026-02-19,9,sell,0.01,5000.843,4986.84,14.0,425.31,233.71666666666667,sl,IHB DropCatch,,,0,,,,,unknown,IHB DropCatch,sl 4986.630,13.859970000000002
2026-02-20 08:12:22,2026-02-20 09:37:25,2026-02,2026-02-20,8,buy,0.01,5005.713,5030.105,8.5,433.81,85.05,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5030.260,8.256080000000003
2026-02-20 08:12:22,2026-02-20 09:57:20,2026-02,2026-02-20,8,buy,0.01,5005.713,5028.926,9.53,443.34,104.96666666666667,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5028.930,9.297869999999993
2026-02-20 07:21:25,2026-02-20 10:38:42,2026-02,2026-02-20,7,buy,0.01,5014.265,5035.311,2.83,446.17,197.28333333333333,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5035.320,2.6195400000000064
2026-02-20 07:01:25,2026-02-20 11:48:03,2026-02,2026-02-20,7,buy,0.01,5019.404,5017.313,3.04,449.21,286.6333333333333,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5017.380,3.0609100000000034
2026-02-20 07:00:00,2026-02-20 12:30:57,2026-02,2026-02-20,7,buy,0.01,5021.614,5008.755,3.05,452.26,330.95,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5008.830,3.1785899999999945
2026-02-20 10:02:57,2026-02-20 12:30:57,2026-02,2026-02-20,10,buy,0.01,5025.628,5008.755,3.05,455.31,148.0,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5008.830,3.218729999999996
2026-02-20 09:45:00,2026-02-20 14:45:10,2026-02,2026-02-20,9,buy,0.01,5032.475,5057.244,31.61,486.92,300.1666666666667,tp,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,tp 5056.960,31.362310000000008
2026-02-23 00:00:43,2026-02-23 00:15:04,2026-02,2026-02-23,0,buy,0.01,5151.981,5137.014,-2.66,484.26,14.35,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5137.070,2.5103300000000037
2026-02-23 00:15:00,2026-02-23 03:12:28,2026-02,2026-02-23,0,buy,0.01,5139.667,5156.82,4.84,489.1,177.46666666666667,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5156.820,4.668470000000006
2026-02-23 15:35:00,2026-02-23 17:36:26,2026-02,2026-02-23,15,buy,0.01,5191.179,5195.355,4.18,493.28,121.43333333333334,sl,IHB S:90 IMP,,,0,,,,,unknown,IHB S:90 IMP,sl 5195.760,4.138240000000005
2026-02-23 15:52:40,2026-02-23 20:52:40,2026-02,2026-02-23,15,buy,0.01,5195.712,5232.357,36.65,529.93,300.0,manual/exit_profit,IHB S:90 IMP,,,0,,,,,unknown,IHB S:90 IMP,,36.283550000000005
2026-02-26 04:30:00,2026-02-26 08:47:42,2026-02,2026-02-26,4,buy,0.01,5194.447,5169.498,-24.95,504.98,257.7,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5169.530,24.700509999999994
2026-02-26 14:00:00,2026-02-26 14:30:38,2026-02,2026-02-26,14,buy,0.01,5166.316,5152.503,-13.08,491.9,30.633333333333333,sl,IHS RB BUY R:$48,,,0,,,,,unknown,IHS RB BUY R:$48,sl 5153.070,12.94187
2026-02-26 13:45:00,2026-02-26 14:30:38,2026-02,2026-02-26,13,buy,0.01,5165.58,5152.503,-13.82,478.08,45.63333333333333,sl,IHS RB BUY R:$48,,,0,,,,,unknown,IHS RB BUY R:$48,sl 5153.090,13.689229999999998
2026-02-27 06:20:08,2026-02-27 10:12:18,2026-02,2026-02-27,6,buy,0.01,5195.113,5170.088,-25.02,453.06,232.16666666666666,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5170.160,24.769749999999995
2026-02-27 06:51:36,2026-02-27 13:07:41,2026-02,2026-02-27,6,buy,0.01,5190.626,5205.885,15.26,468.32,376.0833333333333,manual/exit_profit,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,,15.10741
2026-03-02 07:45:00,2026-03-02 10:05:45,2026-03,2026-03-02,7,buy,0.01,5403.467,5381.911,-21.56,446.76,140.75,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5382.100,21.344440000000002
2026-03-03 06:00:00,2026-03-03 09:27:14,2026-03,2026-03-03,6,sell,0.01,5319.015,5239.102,79.92,526.68,207.23333333333332,tp,IHB DropCatch,,,0,,,,,unknown,IHB DropCatch,tp 5239.310,79.12087
2026-03-04 18:45:00,2026-03-04 23:45:00,2026-03,2026-03-04,18,buy,0.01,5125.225,5155.517,30.29,556.97,300.0,manual/exit_profit,IHS RB BUY R:$97,,,0,,,,,unknown,IHS RB BUY R:$97,,29.987080000000006
2026-03-05 00:48:19,2026-03-05 04:48:09,2026-03,2026-03-05,0,buy,0.01,5167.787,5170.988,3.2,560.17,239.83333333333334,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5171.280,3.16799
2026-03-05 00:45:00,2026-03-05 06:00:00,2026-03,2026-03-05,0,buy,0.01,5171.889,5149.041,-22.85,537.32,315.0,manual/exit_loss,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,,22.62152
2026-03-05 13:30:00,2026-03-05 15:13:57,2026-03,2026-03-05,13,sell,0.01,5121.345,5084.334,37.02,574.34,103.95,sl,IHB DropCatch,,,0,,,,,unknown,IHB DropCatch,sl 5083.980,36.64989
2026-03-06 01:15:00,2026-03-06 01:40:12,2026-03,2026-03-06,1,buy,0.01,5077.655,5110.657,33.0,607.34,25.2,tp,IHS RB BUY R:$120,,,0,,,,,unknown,IHS RB BUY R:$120,tp 5110.520,32.669979999999995
2026-03-06 09:00:00,2026-03-06 11:31:23,2026-03,2026-03-06,9,sell,0.01,5108.401,5099.459,3.08,610.42,151.38333333333333,sl,IHB S:85 IMP,,,0,,,,,unknown,IHB S:85 IMP,sl 5099.020,2.99058
2026-03-06 09:32:37,2026-03-06 11:55:57,2026-03,2026-03-06,9,sell,0.01,5102.538,5070.367,38.03,648.45,143.33333333333334,tp,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,tp 5070.450,37.708290000000005
2026-03-06 10:29:26,2026-03-06 12:02:03,2026-03,2026-03-06,10,sell,0.01,5090.858,5083.578,3.79,652.24,92.61666666666666,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5083.250,3.7172000000000027
2026-03-06 10:30:00,2026-03-06 12:09:30,2026-03,2026-03-06,10,sell,0.01,5087.37,5086.695,4.16,656.4,99.5,sl,IHB S:95 IMP,,,0,,,,,unknown,IHB S:95 IMP,sl 5086.690,4.153249999999998
