entry_time,exit_time,entry_month,entry_date,entry_hour,side,volume,entry_price,exit_price,profit,balance,hold_minutes,exit_reason,family,engine,code,score,grade,regime_tag,hour_tag,tags,score_bucket,entry_comment,exit_comment,match_error
2026-01-05 21:45:00,2026-01-05 22:53:29,2026-01,2026-01-05,21,buy,0.02,94094.71,94112.42,0.36,212.78,68.48333333333333,sl,SBTC,PB,S85,0,,,,,unknown,SBTC|PB|S85|B,sl 94112.71,0.005800000000162953
2026-01-03 16:15:00,2026-01-03 17:07:42,2026-01,2026-01-03,16,buy,0.03,89990.05,90001.03,0.33,180.98,52.7,sl,SBTC,PB,S82,0,,,,,unknown,SBTC|PB|S82|B,sl 90008.05,0.0006000000001222805
2026-01-09 11:30:00,2026-01-09 13:10:14,2026-01,2026-01-09,11,sell,0.02,90462.86,90448.47,0.29,198.7,100.23333333333333,sl,SBTC,PB,S69,0,,,,,unknown,SBTC|PB|S69|S,sl 90444.86,0.002200000000011637
2026-01-07 21:45:00,2026-01-07 22:08:36,2026-01,2026-01-07,21,sell,0.02,91025.31,91011.36,0.28,215.38,23.6,sl,SBTC,PB,S73,0,,,,,unknown,SBTC|PB|S73|S,sl 91007.31,0.001000000000058232
2026-01-11 09:00:00,2026-01-11 13:44:37,2026-01,2026-01-11,9,buy,0.01,90681.72,90699.61,0.18,159.78,284.6166666666667,sl,SBTC,PB,S71,0,,,,,unknown,SBTC|PB|S71|B,sl 90699.72,0.0011000000000058185
2026-01-07 19:30:00,2026-01-07 20:16:37,2026-01,2026-01-07,19,buy,0.01,90824.52,90840.68,0.16,215.1,46.61666666666667,sl,SBTC,RV,S68,0,,,,,unknown,SBTC|RV|S68|B,sl 90842.52,0.001599999999889412
2026-01-01 18:00:00,2026-01-01 19:40:30,2026-01,2026-01-01,18,sell,0.01,88204.21,88188.93,0.15,145.94,100.5,sl,SBTC,RV,S64,0,,,,,unknown,SBTC|RV|S64|S,sl 88186.21,0.00280000000013389
2026-01-07 15:45:00,2026-01-07 16:33:37,2026-01,2026-01-07,15,buy,0.01,91302.74,91316.89,0.14,214.94,48.61666666666667,sl,SBTC,RV,S65,0,,,,,unknown,SBTC|RV|S65|B,sl 91320.74,0.0014999999999417701
2026-01-05 15:45:00,2026-01-06 11:45:00,2026-01,2026-01-05,15,buy,0.01,93845.13,93767.82,-0.77,205.63,1200.0,manual/exit_loss,SBTC,BO,S93,0,,,,,unknown,SBTC|BO|S93|B,,0.003099999999976677
2026-01-07 07:00:00,2026-01-07 07:30:00,2026-01,2026-01-07,7,sell,0.01,92560.51,92764.03,-2.03,204.12,30.0,manual/exit_loss,SBTC,PB,S70,0,,,,,unknown,SBTC|PB|S70|S,,0.005200000000041172
2026-01-11 20:45:00,2026-01-11 23:04:13,2026-01,2026-01-11,20,buy,0.01,90489.83,90220.4,-2.7,154.0,139.21666666666667,sl,SBTC,RV,S73,0,,,,,unknown,SBTC|RV|S73|B,sl 90220.91,0.005699999999924543
2026-01-04 17:00:00,2026-01-04 18:36:33,2026-01,2026-01-04,17,buy,0.01,91299.99,91028.2,-2.72,194.4,96.55,sl,SBTC,PB,S75,0,,,,,unknown,SBTC|PB|S75|B,sl 91031.09,0.0020999999999187224
2026-01-01 00:00:00,2026-01-01 01:07:23,2026-01,2026-01-01,0,sell,0.01,87507.82,87782.65,-2.75,143.64,67.38333333333334,sl,SBTC,PB,S69,0,,,,,unknown,SBTC|PB|S69|S,sl 87780.57,0.0017000000001279325
2026-01-04 16:30:00,2026-01-04 18:36:33,2026-01,2026-01-04,16,buy,0.01,91315.18,91028.2,-2.87,197.12,126.55,sl,SBTC,PB,S74,0,,,,,unknown,SBTC|PB|S74|B,sl 91034.68,0.00020000000004083418
2026-01-03 12:00:00,2026-01-03 12:46:39,2026-01,2026-01-03,12,sell,0.01,89697.79,89986.54,-2.89,180.65,46.65,sl,SBTC,PB,S71,0,,,,,unknown,SBTC|PB|S71|S,sl 89982.90,0.0024999999999999467
2026-01-11 14:45:00,2026-01-11 15:48:27,2026-01,2026-01-11,14,buy,0.01,90929.59,90638.6,-2.91,156.7,63.45,sl,SBTC,BO,S82,0,,,,,unknown,SBTC|BO|S82|B,sl 90639.12,0.00010000000009302568
2026-01-09 11:00:00,2026-01-09 13:30:02,2026-01,2026-01-09,11,sell,0.01,90384.11,90677.67,-2.94,195.76,150.03333333333333,sl,SBTC,PB,S71,0,,,,,unknown,SBTC|PB|S71|S,sl 90672.32,0.004400000000023052
2026-01-01 00:45:00,2026-01-01 01:07:23,2026-01,2026-01-01,0,sell,0.02,87599.19,87779.27,-3.61,146.39,22.383333333333333,sl,SBTC,PB,S74,0,,,,,unknown,SBTC|PB|S74|S,sl 87779.19,0.00839999999996488
